ticker,fiscal_year,fiscal_period,report_date,revenue,gross_profit,operating_income,pretax_income,net_income,net_income_common,currency
REV,2020,FY,2020-12-31,1904300000,1043800000,-28000000,-460200000,-619000000,-619000000,USD
REV,2021,FY,2021-12-31,2078700000,1229600000,130500000,-200700000,-206900000,-206900000,USD
REV,2022,FY,2022-12-31,1980400000,1144700000,111600000,-642200000,-673900000,-673900000,USD
REVEU,2021,FY,2021-12-31,,,-547180,6087361,6087361,6087361,USD
REVG,2020,FY,2020-10-31,2277600000,228100000,4100000,-46100000,-30500000,-30500000,USD
REVG,2021,FY,2021-10-31,2380800000,291000000,87800000,55700000,44400000,44400000,USD
REVG,2022,FY,2022-10-31,2331600000,247500000,46200000,19800000,15200000,15200000,USD
REVG,2023,FY,2023-10-31,2638000000,316100000,88600000,58200000,45300000,45300000,USD
REVG,2024,FY,2024-10-31,2380200000,297300000,106400000,340400000,257600000,257600000,USD
REX,2022,FY,2023-01-31,855000000,,832173000,47479000,27697000,27697000,USD
REX,2023,FY,2024-01-31,833384000,,804005000,98484000,60935000,60935000,USD
REXR,2020,FY,2020-12-31,330135000,,98231000,80895000,76403000,61349000,USD
REXR,2021,FY,2021-12-31,452238000,,142961000,136246000,128241000,111761000,USD
REXR,2022,FY,2022-12-31,631204000,,218082000,177157000,167584000,157481000,USD
REXR,2023,FY,2023-12-31,797826000,,291990000,249591000,238016000,227449000,USD
REYN,2020,FY,2020-12-31,3263000000,973000000,615000000,516000000,363000000,363000000,USD
REYN,2021,FY,2021-12-31,3556000000,811000000,491000000,430000000,324000000,324000000,USD
REYN,2022,FY,2022-12-31,3817000000,776000000,436000000,338000000,258000000,258000000,USD
REYN,2023,FY,2023-12-31,3756000000,942000000,512000000,393000000,298000000,298000000,USD
REZI,2020,FY,2020-12-31,5071000000,1344000000,351000000,101000000,37000000,37000000,USD
REZI,2021,FY,2021-12-31,5846000000,1584000000,559000000,353000000,242000000,242000000,USD
REZI,2022,FY,2022-12-31,6370000000,1766000000,646000000,418000000,283000000,283000000,USD
REZI,2023,FY,2023-12-31,6242000000,1696000000,589000000,313000000,210000000,210000000,USD
RFIL,2020,FY,2020-10-31,43044000,11566000,-403000,-448000,-81000,-81000,USD
RFIL,2021,FY,2021-10-31,57424000,17768000,4415000,7217000,6181000,6181000,USD
RFP,2020,FY,2020-12-31,2800000000,446000000,141000000,61000000,10000000,10000000,USD
RFP,2021,FY,2021-12-31,3664000000,1050000000,728000000,504000000,307000000,307000000,USD
RGCO,2020,FY,2020-09-30,63075391,38783925,12518182,13870194,10564534,10564534,USD
RGCO,2021,FY,2021-09-30,75174779,39969380,14778309,13306124,10102062,10102062,USD
RGEN,2020,FY,2020-12-31,366260000,209626000,69823000,59217000,59926000,59926000,USD
RGEN,2021,FY,2021-12-31,670534000,391254000,173114000,153543000,128291000,128291000,USD
RGEN,2022,FY,2022-12-31,801536000,455706000,195941000,219140000,185959000,185959000,USD
RGEN,2023,FY,2023-12-31,632362000,278440000,17134000,56707000,35596000,35596000,USD
RGF,2020,FY,2020-12-31,38984000,2678000,-9858000,-15540000,-15562000,-16108000,USD
RGF,2021,FY,2021-12-31,84085000,10294000,-53112000,-67093000,-10143000,-10143000,USD
RGF,2022,FY,2022-12-31,141588000,13249000,-38389000,-45666000,-10982000,-10982000,USD
RGLD,2020,FY,2020-06-30,498819000,414929000,200286000,192596000,199343000,199343000,USD
RGLD,2021,FY,2021-06-30,615856000,522958000,303696000,339643000,302532000,302532000,USD
RGLD,2022,FY,2022-06-30,146441000,122631000,67905000,65434000,71140000,71140000,USD
RGLS,2020,FY,2020-12-31,10006000,,-14155000,-15730000,-15730000,-15730000,USD
RGLS,2021,FY,2021-12-31,,,-27816000,-27807000,-27806000,-27806000,USD
RGLS,2022,FY,2022-12-31,,,-28239000,-28322000,-28321000,-28321000,USD
RGLS,2023,FY,2023-12-31,,,-31109000,-30036000,-30035000,-30035000,USD
RGNX,2020,FY,2020-12-31,154567000,118853000,-111555000,-106010000,-111250000,-111250000,USD
RGNX,2021,FY,2021-12-31,470347000,418514000,157411000,141247000,127840000,127840000,USD
RGNX,2022,FY,2022-12-31,112724000,58179000,-262876000,-280405000,-280321000,-280321000,USD
RGNX,2023,FY,2023-12-31,90242000,53029000,-268128000,-263646000,-263494000,-263494000,USD
RGP,2020,FY,2020-05-31,703353000,275483000,36652000,35228000,28285000,28285000,USD
RGP,2021,FY,2021-05-31,629516000,241404000,22953000,22684000,25229000,25229000,USD
RGP,2022,FY,2022-05-31,805018000,316642000,83438000,82968000,67175000,67175000,USD
RGP,2023,FY,2023-05-31,775643000,313142000,75743000,72618000,54359000,54359000,USD
RGP,2024,FY,2024-05-31,632801000,246068000,28776000,29829000,21034000,21034000,USD
RGR,2020,FY,2020-12-31,568868000,191441000,119148000,120981000,90398000,90398000,USD
RGR,2021,FY,2021-12-31,730736000,279557000,203136000,206594000,155899000,155899000,USD
RGR,2022,FY,2022-12-31,595842000,180085000,103456000,108279000,88332000,88332000,USD
RGR,2023,FY,2023-12-31,543767000,133619000,52084000,58824000,48215000,48215000,USD
RGS,2020,FY,2020-06-30,669729000,362752000,-80281000,-176813000,-171362000,-171362000,USD
RGS,2021,FY,2021-06-30,411651000,367895000,59550000,-108634000,-113331000,-113331000,USD
RGS,2022,FY,2022-06-30,275967000,250921000,6716000,-44442000,-85857000,-85857000,USD
RGS,2023,FY,2023-06-30,233326000,228558000,17707000,-11998000,-7385000,-7385000,USD
RGS,2024,FY,2024-06-30,202982000,202546000,26768000,89936000,91060000,91060000,USD
RGTI,2021,FY,2021-12-31,8196000,6573000,-34129000,-38241000,-38241000,-38241000,USD
RGTI,2022,FY,2022-12-31,13102000,10229000,-103703000,-71521000,-71521000,-71521000,USD
RGTI,2023,FY,2023-12-31,12008000,9208000,-71304000,-75107000,-75107000,-75107000,USD
RH,2019,FY,2020-02-29,2647437000,1095011000,362831000,269182000,220375000,220375000,USD
RH,2020,FY,2021-02-28,2848626000,1325531000,466858000,377301000,271815000,271815000,USD
RH,2021,FY,2022-02-28,2848626000,1325531000,466858000,377301000,271815000,271815000,USD
RH,2022,FY,2023-02-28,3758820000,1855411000,927181000,830318000,688546000,688546000,USD
RHE,2020,FY,2020-12-31,17579000,16904000,2294000,-604000,-688000,-9685000,USD
RHE,2021,FY,2021-12-31,26690000,16775000,2715000,-1182000,-1182000,-10179000,USD
RHE,2022,FY,2022-12-31,35925000,14853000,947000,-6867000,-6867000,-15864000,USD
RHE,2023,FY,2023-12-31,17164000,8590000,329000,-3888000,-3888000,39507000,USD
RHI,2020,FY,2020-12-31,5109000000,2012611000,345351000,421882000,306276000,306276000,USD
RHI,2021,FY,2021-12-31,6461444000,2696028000,742505000,803780000,598626000,598626000,USD
RHI,2022,FY,2022-12-31,7238142000,3094049000,975086000,896955000,657919000,657919000,USD
RHI,2023,FY,2023-12-31,6392517000,2575004000,464590000,576583000,411146000,411146000,USD
RHP,2020,FY,2020-12-31,524475000,51635000,-272208000,-433737000,-417391000,-417391000,USD
RICK,2020,FY,2020-09-30,132327000,112892000,2746000,-6805000,-6085000,-6085000,USD
RICK,2021,FY,2021-09-30,195258000,165207000,38548000,34139000,30336000,30336000,USD
RICK,2022,FY,2022-09-30,267620000,231611000,71926000,60131000,46041000,46041000,USD
RICK,2023,FY,2023-09-30,293790000,254788000,67113000,35946000,29246000,29246000,USD
RICK,2024,FY,2024-09-30,295604000,254619000,55375000,2608000,3011000,3011000,USD
RIDE,2020,FY,2020-12-31,,,-102283000,-124050000,-124050000,-124050000,USD
RIDE,2021,FY,2021-12-31,,,-400489000,-410368000,-410368000,-410368000,USD
RIDE,2022,FY,2022-12-31,194000,-29829000,-275915000,-282404000,-282404000,-282665000,USD
RIDE,2023,FY,2023-12-31,2340000,-89210000,-176966000,-343066000,-343066000,-340572000,USD
RIG,2020,FY,2020-12-31,3152000000,,188000000,-541000000,-567000000,-567000000,USD
RIG,2021,FY,2021-12-31,2556000000,859000000,-50000000,-470000000,-592000000,-592000000,USD
RIG,2022,FY,2022-12-31,2575000000,896000000,-21000000,-562000000,-621000000,-621000000,USD
RIG,2023,FY,2023-12-31,2832000000,846000000,-85000000,-941000000,-954000000,-954000000,USD
RIGL,2020,FY,2020-12-31,108621000,107726000,-28973000,-29744000,-29744000,-29744000,USD
RIGL,2021,FY,2021-12-31,149236000,148153000,-8975000,-17309000,-17914000,-17914000,USD
RIGL,2022,FY,2022-12-31,120242000,118493000,-54230000,-58573000,-58573000,-58573000,USD
RIGL,2023,FY,2023-12-31,116882000,109772000,-20491000,-25091000,-25091000,-25091000,USD
RILY,2020,FY,2020-12-31,834217000,761306000,332769000,279457000,205148000,200438000,USD
RILY,2021,FY,2021-12-31,1554698000,,567159000,614762000,445054000,437597000,USD
RILY,2022,FY,2022-12-31,939483000,760194000,105368000,-334337000,-159829000,-167837000,USD
RILY,2023,FY,2023-12-31,1465777000,1078876000,313950000,-199276000,-99910000,-107967000,USD
RIO,2020,FY,2020-12-31,50869115399,20932154656,20220618757,17550078570,719517872,719517872,USD
RIO,2021,FY,2021-12-31,63495000000,30805000000,30086000000,30833000000,24079000000,24079000000,USD
RIOT,2020,FY,2020-12-31,12081000,5830000,-8915000,-14107000,-14114000,-14114000,USD
RIOT,2021,FY,2021-12-31,213243000,113534000,-3801000,-15183000,-15437000,-15437000,USD
RIVN,2020,FY,2020-12-31,,,-1021000000,-1018000000,-1018000000,-1018000000,USD
RIVN,2021,FY,2021-12-31,55000000,-465000000,-4220000000,-4688000000,-4688000000,-4688000000,USD
RIVN,2022,FY,2022-12-31,1658000000,-3123000000,-6856000000,-6748000000,-6752000000,-6752000000,USD
RIVN,2023,FY,2023-12-31,4434000000,-2030000000,-5739000000,-5431000000,-5432000000,-5432000000,USD
RKDA,2020,FY,2020-12-31,8034000,,-21592000,-6150000,-4655000,-4655000,USD
RKDA,2021,FY,2021-12-31,6780000,-1928000,-28755000,-16132000,-14660000,-14660000,USD
RKDA,2022,FY,2022-12-31,7418000,1317000,-15228000,-10814000,-15376000,-15376000,USD
RKDA,2023,FY,2023-12-31,4454000,2280000,-6018000,-5321000,-13981000,-13981000,USD
RKLB,2020,FY,2020-12-31,35160000,-11817000,-54952000,-54538000,-55005000,-55005000,USD
RKLB,2021,FY,2021-12-31,62237000,-1893000,-102053000,-124840000,-117320000,-117320000,USD
RKLB,2022,FY,2022-12-31,210996000,18990000,-135204000,-132946000,-135944000,-135944000,USD
RKLB,2023,FY,2023-12-31,244592000,51409000,-177918000,-178921000,-182571000,-182571000,USD
RKT,2020,FY,2020-12-31,4198914000,,-1919496000,9531657000,197951000,197951000,USD
RKT,2021,FY,2021-12-31,12914466000,,6184901000,6184901000,308210000,308210000,USD
RKT,2022,FY,2022-12-31,6004881000,,1261104000,741911000,46421000,46421000,USD
RKT,2023,FY,2023-12-31,4005857000,,98754000,-402897000,-15514000,-15514000,USD
RL,2019,FY,2020-03-31,6159800000,3653300000,415800000,326400000,384300000,384300000,USD
RL,2020,FY,2021-03-31,4400800000,2861400000,222900000,-74800000,-121100000,-121100000,USD
RL,2021,FY,2022-03-31,6218500000,4147500000,841900000,754600000,600100000,600100000,USD
RL,2022,FY,2023-03-31,6443600000,4165800000,756900000,691900000,522700000,522700000,USD
RL,2023,FY,2024-03-31,6631400000,4431800000,831300000,777400000,646300000,646300000,USD
RLAY,2020,FY,2020-12-31,82654000,,-55796000,-52412000,-52412000,-230201000,USD
RLAY,2021,FY,2021-12-31,3029000,,-227007000,-363872000,-363872000,-363872000,USD
RLAY,2022,FY,2022-12-31,1381000,,-310952000,-290509000,-290509000,-290509000,USD
RLAY,2023,FY,2023-12-31,25546000,,-379422000,-341973000,-341973000,-341973000,USD
RLBY,2021,FY,2021-12-31,26246000,3266000,-301000,8877000,7893000,7893000,USD
RLBY,2022,FY,2022-12-31,25725000,3494000,-906000,-569000,-739000,-739000,USD
RLGT,2020,FY,2020-06-30,855197000,,19754000,15521000,10541000,10541000,USD
RLGT,2021,FY,2021-06-30,899812000,221406000,30553000,29580000,23110000,23110000,USD
RLGT,2022,FY,2022-06-30,1459419000,184348000,59390000,58183000,44464000,44464000,USD
RLGT,2023,FY,2023-06-30,1085486000,283840000,27475000,27546000,20595000,20595000,USD
RLGT,2024,FY,2024-06-30,802470000,236523000,8848000,9720000,7685000,7685000,USD
RLGY,2020,FY,2020-12-31,6221000000,1221000000,408000000,-591000000,-360000000,-360000000,USD
RLGY,2021,FY,2021-12-31,7983000000,1561000000,653000000,435000000,343000000,343000000,USD
RLGY,2022,FY,2022-12-31,6908000000,1116000000,262000000,-351000000,-287000000,-287000000,USD
RLGY,2023,FY,2023-12-31,5636000000,825000000,-8000000,-113000000,-97000000,-97000000,USD
RLJ,2020,FY,2020-12-31,473087000,313804000,-257248000,-356832000,-404441000,-429556000,USD
RLJ,2021,FY,2021-12-31,785664000,566509000,-50015000,-309900000,-305168000,-330283000,USD
RLJ,2022,FY,2022-12-31,1193662000,852819000,121053000,43733000,41925000,16810000,USD
RLJ,2023,FY,2023-12-31,1325577000,938812000,152580000,77873000,76405000,51290000,USD
RLMD,2020,FY,2020-06-30,,,-12757202,-11118441,-11118441,-11118441,USD
RLMD,2021,FY,2021-06-30,,,-26461880,-26551944,-26551944,-26551944,USD
RLMD,2022,FY,2022-06-30,,,-45512072,-39934968,-39934968,-39934968,USD
RLMD,2023,FY,2023-06-30,,,-26026726,-25302954,-25302954,-25302954,USD
RLX,2021,FY,2021-12-31,1320628377,569116202,356266035,412191793,313801237,313801237,USD
RLYB,2020,FY,2020-12-31,,,-25303000,-26462000,-26447000,-26447000,USD
RLYB,2021,FY,2021-12-31,,,-45648000,-47013000,-47013000,-47013000,USD
RLYB,2022,FY,2022-12-31,,,-67884000,-66654000,-66654000,-66654000,USD
RLYB,2023,FY,2023-12-31,,,-78932000,-74564000,-74564000,-74564000,USD
RM,2020,FY,2020-12-31,373906000,,73780000,35928000,26730000,26730000,USD
RM,2021,FY,2021-12-31,428351000,,143822000,112473000,88687000,88687000,USD
RM,2022,FY,2022-12-31,507187000,,141642000,65321000,51224000,51224000,USD
RM,2023,FY,2023-12-31,551399000,,133690000,20783000,15958000,15958000,USD
RMAX,2020,FY,2020-12-31,266001000,,46495000,29708000,11250000,11250000,USD
RMAX,2021,FY,2021-12-31,329701000,,36486000,-22161000,-15616000,-15616000,USD
RMAX,2022,FY,2022-12-31,353386000,,53318000,18128000,6110000,6110000,USD
RMAX,2023,FY,2023-12-31,325671000,,37848000,-41539000,-69022000,-69022000,USD
RMBL,2020,FY,2020-12-31,416427000,43365000,-6822000,-24999000,-24999000,-24999000,USD
RMBL,2021,FY,2021-12-31,924171000,158177000,-8868000,-31390000,-9725000,-9725000,USD
RMBS,2020,FY,2020-12-31,246322000,185574000,-41765000,-36539000,-40471000,-40471000,USD
RMBS,2021,FY,2021-12-31,328304000,257910000,29949000,23286000,18334000,18334000,USD
RMBS,2022,FY,2022-12-31,454793000,347214000,80053000,-7825000,-14310000,-14310000,USD
RMBS,2023,FY,2023-12-31,461117000,357695000,91502000,187160000,333904000,333904000,USD
RMCF,2019,FY,2020-02-29,31849796,13634900,1407010,1402332,1033832,1033832,USD
RMCF,2020,FY,2021-02-28,21763181,5964624,-2671933,-1155217,-899777,-899777,USD
RMD,2020,FY,2020-06-30,2957013000,1717786000,809059000,733088000,621674000,621674000,USD
RMD,2021,FY,2021-06-30,3196825000,1839100000,912351000,883662000,474505000,474505000,USD
RMD,2022,FY,2022-06-30,3578127000,2024311000,1002150000,960483000,779437000,779437000,USD
RMD,2023,FY,2023-06-30,4222993000,2355662000,1151997000,1101664000,897556000,897556000,USD
RMD,2024,FY,2024-06-30,4685297000,2655303000,1384121000,1264798000,1020951000,1020951000,USD
RMNI,2022,FY,2022-12-31,409662000,257277000,38892000,3805000,-2480000,-2480000,USD
RMNI,2023,FY,2023-12-31,431496000,268983000,53600000,41232000,26059000,26059000,USD
RMR,2020,FY,2020-09-30,589505000,468119000,72237000,77885000,28792000,28792000,USD
RMR,2021,FY,2021-09-30,607238000,487594000,77601000,94165000,35696000,35696000,USD
RMTI,2023,FY,2023-12-31,83612000,8704000,-6670000,-8439000,-8439000,-8439000,USD
RNA,2020,FY,2020-12-31,6787000,,-44277000,-44355000,-44355000,-44355000,USD
RNA,2021,FY,2021-12-31,9326000,,-118051000,-118009000,-118009000,-118009000,USD
RNA,2022,FY,2022-12-31,9224000,,-178913000,-173995000,-173995000,-173995000,USD
RNA,2023,FY,2023-12-31,9560000,,-235598000,-212220000,-212220000,-212220000,USD
RNG,2020,FY,2020-12-31,1183657000,860050000,-113239000,-82062000,-82996000,-82996000,USD
RNG,2021,FY,2021-12-31,1594754000,1146385000,-301786000,-373722000,-376250000,-376250000,USD
RNGR,2020,FY,2020-12-31,187800000,111400000,-17200000,-18500000,-10300000,-10300000,USD
RNGR,2021,FY,2021-12-31,293100000,29800000,-41600000,-8300000,8600000,8600000,USD
RNGR,2022,FY,2022-12-31,608500000,104600000,20300000,16000000,15100000,15100000,USD
RNGR,2023,FY,2023-12-31,636600000,104900000,35500000,31000000,23800000,23800000,USD
RNLX,2020,FY,2020-06-30,,,-10315000,-9844000,-9844000,-9844000,USD
RNLX,2021,FY,2021-06-30,1491000,633000,-32886000,-35336000,-34725000,-34725000,USD
RNLX,2022,FY,2022-06-30,2970000,874000,-53298000,-45251000,-45276000,-45276000,USD
RNLX,2023,FY,2023-06-30,3403000,720000,-42240000,-45605000,-45607000,-45607000,USD
RNLX,2024,FY,2024-06-30,2289000,156000,-28885000,-33452000,-33456000,-33456000,USD
RNXT,2020,FY,2020-12-31,,,-3204000,-3798000,-3798000,-3798000,USD
RNXT,2021,FY,2021-12-31,,,-5671000,-6324000,-6324000,-6324000,USD
RNXT,2022,FY,2022-12-31,,,-9950000,-9889000,-9889000,-9889000,USD
ROAD,2020,FY,2020-09-30,785679000,122212000,53615000,53057000,40297000,40297000,USD
ROAD,2021,FY,2021-09-30,910739000,119936000,28058000,28526000,20177000,20177000,USD
ROAD,2022,FY,2022-09-30,1301674000,139302000,31740000,28291000,21376000,21376000,USD
ROAD,2023,FY,2023-09-30,1563548000,196385000,69880000,65404000,49001000,49001000,USD
ROAD,2024,FY,2024-09-30,1823889000,258254000,110647000,92099000,68935000,68935000,USD
ROC,2022,FY,2022-12-31,129556000,96552000,25277000,24777000,21079000,19890000,USD
ROC,2023,FY,2023-12-31,152034000,116515000,27899000,19794000,14748000,14434000,USD
ROCK,2022,FY,2022-12-31,1389966000,318694000,130102000,111490000,82406000,82406000,USD
ROCK,2023,FY,2023-12-31,1377736000,361966000,154526000,148992000,110533000,110533000,USD
ROCR,2020,FY,2020-12-31,,,-975,-975,-975,-975,USD
ROCR,2021,FY,2021-12-31,612241000,109553000,6089000,-101575000,-110426000,-110426000,USD
ROCR,2022,FY,2022-12-31,753856000,88565000,-39704000,-104792000,-36420000,-36420000,USD
ROG,2020,FY,2020-12-31,802583000,291820000,80321000,68534000,49990000,49990000,USD
ROG,2021,FY,2021-12-31,932900000,349100000,120800000,126300000,108100000,108100000,USD
ROG,2022,FY,2022-12-31,971200000,321000000,211000000,140400000,116600000,116600000,USD
ROG,2023,FY,2023-12-31,908400000,307100000,102200000,76300000,56600000,56600000,USD
ROIC,2020,FY,2020-12-31,284114000,243064000,94447000,34721000,32014000,32014000,USD
ROIC,2021,FY,2021-12-31,284100000,,93415000,57360000,53508000,53508000,USD
ROIC,2022,FY,2022-12-31,312929000,,107992000,55460000,51869000,51869000,USD
ROIC,2023,FY,2023-12-31,327732000,,111052000,36654000,34534000,34534000,USD
ROIV,2021,FY,2021-12-31,23795000,21738000,-474766000,-898547000,-809234000,-809234000,USD
ROIV,2022,FY,2022-12-31,55286000,,-1211748000,-923747000,-845262000,-845262000,USD
ROIV,2023,FY,2023-12-31,61280000,,-1077569000,-1224834000,-1009030000,-1009030000,USD
ROK,2020,FY,2020-09-30,6329800000,2595200000,1085700000,1136100000,1023400000,1023400000,USD
ROK,2021,FY,2021-09-30,6997400000,2897700000,1223400000,1526200000,1358100000,1358100000,USD
ROK,2022,FY,2022-09-30,7760400000,3102000000,1335300000,1073600000,932200000,932200000,USD
ROK,2023,FY,2023-09-30,9058000000,4423000000,1693000000,1608000000,1387000000,1387000000,USD
ROK,2024,FY,2024-09-30,8264000000,3851000000,1192000000,1100000000,953000000,953000000,USD
ROKU,2020,FY,2020-12-31,1778388000,808219000,-20253000,-18452000,-17507000,-17507000,USD
ROKU,2021,FY,2021-12-31,2764584000,1408600000,235100000,236587000,242385000,242385000,USD
ROKU,2022,FY,2022-12-31,3126534000,1441122000,-530888000,-492283000,-498005000,-498005000,USD
ROKU,2023,FY,2023-12-31,3484619000,1522615000,-792377000,-699430000,-709561000,-709561000,USD
ROL,2020,FY,2020-12-31,2161220000,1112628000,376088000,362716000,266756000,266756000,USD
ROL,2021,FY,2021-12-31,2424300000,1261683000,447636000,482485000,356565000,356565000,USD
ROL,2022,FY,2022-12-31,2695823000,1387424000,493388000,498917000,368599000,368599000,USD
ROL,2023,FY,2023-12-31,3073278000,1603407000,588422000,586257000,434957000,434957000,USD
ROLL,2019,FY,2020-03-31,727461000,289103000,148606000,146721000,120350000,120350000,USD
ROLL,2020,FY,2021-03-31,609000000,234100000,114600000,113200000,90100000,90100000,USD
ROLL,2021,FY,2022-03-31,942900000,357100000,189500000,78700000,54700000,42700000,USD
ROLL,2022,FY,2023-03-31,1469300000,604800000,293000000,209700000,166700000,143800000,USD
ROLL,2023,FY,2024-03-31,1560300000,670500000,342200000,261800000,209900000,186900000,USD
ROOT,2022,FY,2022-12-31,310800000,,-263100000,-297700000,-297700000,-297700000,USD
ROOT,2023,FY,2023-12-31,455000000,,-101300000,-147400000,-147400000,-147400000,USD
ROP,2020,FY,2020-12-31,4022400000,2828300000,1082900000,861300000,949700000,949700000,USD
ROP,2021,FY,2021-12-31,4833800000,3407600000,1335600000,1031900000,1152600000,1152600000,USD
ROP,2022,FY,2022-12-31,5371800000,3752800000,1524500000,1282000000,4544700000,4544700000,USD
ROP,2023,FY,2023-12-31,6177800000,4307200000,1745200000,1743100000,1384200000,1384200000,USD
ROST,2019,FY,2020-01-31,16039073000,4502886000,2146182000,2164288000,1660928000,1660928000,USD
ROST,2020,FY,2021-01-31,12531565000,2692991000,189710000,106297000,85382000,85382000,USD
ROST,2021,FY,2022-01-31,18916244000,5207337000,2332868000,2258540000,1722589000,1722589000,USD
ROST,2022,FY,2023-01-31,18695829000,4749599000,1990331000,1987489000,1512041000,1512041000,USD
ROST,2023,FY,2024-01-31,20376941000,5575340000,2307663000,2471781000,1874520000,1874520000,USD
ROT,2020,FY,2020-12-31,8813000,3211000,-20999000,-20925000,-20924000,-20924000,USD
ROT,2021,FY,2021-12-31,5075000,1208000,-80991000,-81507000,-81508000,-81508000,USD
ROT,2022,FY,2022-12-31,14569000,2955000,-106802000,-161022000,-157130000,-157130000,USD
ROT,2023,FY,2023-12-31,6146000,1105000,-83010000,-115586000,-115593000,-115593000,USD
ROVR,2020,FY,2020-12-31,48800000,28977000,-53005000,-57579000,-57485000,-57485000,USD
ROVR,2021,FY,2021-12-31,109837000,83301000,-17162000,-64275000,-64049000,-64049000,USD
ROVR,2022,FY,2022-12-31,174010000,132952000,-29917000,-21463000,-21979000,-21979000,USD
RP,2020,FY,2020-12-31,1158484000,657206000,102767000,51307000,46314000,46314000,USD
RPAY,2020,FY,2020-12-31,155036000,113589000,-34520000,-129724000,-105597000,-105597000,USD
RPAY,2021,FY,2021-12-31,219258000,163774000,-45971000,-86728000,-50084000,-50084000,USD
RPAY,2022,FY,2022-12-31,279227000,214401000,-42411000,14915000,12836000,12836000,USD
RPAY,2023,FY,2023-12-31,296627000,226924000,-25586000,-119535000,-110490000,-110490000,USD
RPD,2020,FY,2020-12-31,411486000,289969000,-74099000,-96863000,-98849000,-98849000,USD
RPD,2021,FY,2021-12-31,535404000,366456000,-120065000,-135913000,-146334000,-146334000,USD
RPD,2022,FY,2022-12-31,685083000,470734000,-111614000,-122305000,-124717000,-124717000,USD
RPD,2023,FY,2023-12-31,777707000,545661000,-31277000,-153333000,-152815000,-152815000,USD
RPHM,2020,FY,2020-12-31,,,-19552000,-19465000,-19465000,-19465000,USD
RPHM,2021,FY,2021-12-31,,,-39818000,-39770000,-39770000,-39770000,USD
RPHM,2022,FY,2022-12-31,,,-53848000,-51955000,-51955000,-51955000,USD
RPHM,2023,FY,2023-12-31,,,-36934000,-35311000,-35311000,-35311000,USD
RPID,2020,FY,2020-12-31,16077000,-8071000,-30540000,-36944000,-37078000,-28935000,USD
RPID,2021,FY,2021-12-31,23232000,-7741000,-47232000,-73433000,-73524000,-69016000,USD
RPID,2022,FY,2022-12-31,17133000,-8540000,-63219000,-61382000,-60806000,-60806000,USD
RPID,2023,FY,2023-12-31,22519000,-5485000,-56563000,-52436000,-52467000,-52467000,USD
RPM,2020,FY,2020-05-31,5506994000,2092855000,544202000,407764000,304385000,304385000,USD
RPM,2021,FY,2021-05-31,6106288000,2405159000,741133000,668438000,502643000,502643000,USD
RPM,2022,FY,2022-05-31,6707728000,2433053000,644769000,606799000,491481000,491481000,USD
RPM,2023,FY,2023-05-31,7256414000,2748044000,792004000,649382000,478691000,478691000,USD
RPM,2024,FY,2024-05-31,7335277000,3014589000,901004000,787837000,588397000,588397000,USD
RPMT,2020,FY,2020-12-31,,,-3242108,-14572797,-14572596,-15659718,USD
RPMT,2021,FY,2021-12-31,2628,,-9901122,-11050773,-11050672,-11783627,USD
RPRX,2020,FY,2020-12-31,2103357000,,1872295000,1701954000,975040000,975040000,USD
RPRX,2021,FY,2021-12-31,2236331000,,1830425000,1241201000,619728000,619728000,USD
RPRX,2022,FY,2022-12-31,2237215000,,1827136000,230064000,42832000,42832000,USD
RPRX,2023,FY,2023-12-31,2354554000,,2052806000,1700088000,1134834000,1134834000,USD
RPT,2020,FY,2020-12-31,191712000,,27480000,-10499000,-10233000,-16934000,USD
RPT,2021,FY,2021-12-31,213488000,,40629000,70176000,68639000,61938000,USD
RPT,2022,FY,2022-12-31,217656000,,34797000,85777000,84050000,77349000,USD
RPTX,2020,FY,2020-12-31,,,-54437000,-54742000,-53417000,-53417000,USD
RPTX,2021,FY,2021-12-31,,,-116260000,-108586000,-106908000,-106908000,USD
RPTX,2022,FY,2022-12-31,,,151626000,13900000,29047000,29047000,USD
RPTX,2023,FY,2023-12-31,,,167357000,103179000,93796000,93796000,USD
RRC,2020,FY,2020-12-31,1968697000,599734000,-23823000,-737329000,-711777000,-711777000,USD
RRC,2021,FY,2021-12-31,2930223000,1313179000,657635000,402035000,411778000,411778000,USD
RRC,2022,FY,2022-12-31,4147212000,2392937000,1747413000,1413830000,1183370000,1183370000,USD
RRC,2023,FY,2023-12-31,3374872000,1961962000,1370208000,1100343000,871142000,871142000,USD
RRD,2020,FY,2020-12-31,4766300000,977100000,222200000,-15900000,98500000,98500000,USD
RRD,2021,FY,2021-12-31,4963700000,968800000,216700000,48700000,3700000,3700000,USD
RRGB,2020,FY,2020-12-31,868715000,337401000,-275146000,-283552000,-276068000,-276068000,USD
RRGB,2021,FY,2021-12-31,1161637000,490840000,-37138000,-50595000,-50443000,-50443000,USD
RRGB,2022,FY,2022-12-31,1265534000,518461000,-18536000,-78136000,-78883000,-78883000,USD
RRGB,2023,FY,2023-12-31,1303046000,520546000,1879000,-20918000,-21228000,-21228000,USD
RRR,2020,FY,2020-12-31,1182445000,704180000,125111000,-60462000,-150397000,-150397000,USD
RRR,2021,FY,2021-12-31,1617899000,1090945000,560529000,285543000,241850000,241850000,USD
RRR,2022,FY,2022-12-31,1663786000,1107329000,593660000,434882000,205457000,205457000,USD
